codigo_municipio,exercicio_orcamento,codigo_orgao,codigo_unidade,codigo_funcao,codigo_subfuncao,codigo_programa,codigo_projeto_atividade,numero_projeto_atividade,numero_subprojeto_atividade,codigo_tipo_orcamento,nome_projeto_atividade,descricao_projeto_atividade,valor_total_fixado_projeto_atividade
48,202200,11,11,20,122,37,2,56,0,F,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA MUNICIPAL DE NEGOCIOS RURAIS,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA MUNICIPAL DE NEGOCIOS RURAIS,1036000.0
48,202200,11,11,20,605,467,1,28,0,F,CONSTRUCAO\REFORMA\AMPLIACAO DE  MATADOURO PUBLICO  MERCADO MUNICIPAL E CENTRO DE ABASTECIMENTO,CONSTRUCAO\REFORMA\AMPLIACAO DE  MATADOURO PUBLICO  MERCADO MUNICIPAL E CENTRO DE ABASTECIMENTO,100000.0
48,202200,11,11,20,605,467,1,29,0,F,CONSTRUCAO\REFORMA\AMPLIACAO DO CENTRO APICOLA JOAO JUCA MELO,CONSTRUCAO\REFORMA\AMPLIACAO DO CENTRO APICOLA JOAO JUCA MELO,90000.0
48,202200,11,11,20,609,317,2,113,0,F,FORTALECIMENTO DA CADEIA PRODUTIVA - BOVINOCULTURA E SUPORTE FORRAGEIRO,FORTALECIMENTO DA CADEIA PRODUTIVA - BOVINOCULTURA E SUPORTE FORRAGEIRO,60000.0
48,202200,11,11,20,609,439,2,114,0,F,APOIO A FEIRAS E EVENTOS,APOIO A FEIRAS E EVENTOS,60000.0
48,202200,15,15,12,361,231,1,30,0,F,CONSTRUCAO\REFORMA\AMPLIACAO DO SISTEMA DE ABASTECIMENTO D AGUA EM UNIDADES ESCOLARES,CONSTRUCAO\REFORMA\AMPLIACAO DO SISTEMA DE ABASTECIMENTO D AGUA EM UNIDADES ESCOLARES,100000.0
48,202200,15,15,12,361,231,1,31,0,F,CONSTRUCAO\REFORMA\AMPLIACAO DE UNIDADES ESCOLARES,CONSTRUCAO\REFORMA\AMPLIACAO DE UNIDADES ESCOLARES,200000.0
48,202200,15,15,12,361,231,2,57,0,F,MANUTENCAO DO ENSINO BASICO FUNDAMENTAL - FUNDEB 30%,MANUTENCAO DO ENSINO BASICO FUNDAMENTAL - FUNDEB 30%,17610000.0
48,202200,15,15,12,361,231,2,58,0,F,MANUTENCAO DO ENSINO BASICO FUNDAMENTAL - FUNDEB 70%,MANUTENCAO DO ENSINO BASICO FUNDAMENTAL - FUNDEB 70%,33600000.0
48,202200,15,15,12,365,271,2,59,0,F,MANUTENCAO DO ENSINO BASICO INFANTIL - FUNDEB 70%,MANUTENCAO DO ENSINO BASICO INFANTIL - FUNDEB 70%,8400000.0
48,202200,15,15,12,365,271,2,63,0,F,MANUTENCAO DO ENSINO BASICO INFANTIL - FUNDEB 30%,MANUTENCAO DO ENSINO BASICO INFANTIL - FUNDEB 30%,310000.0
48,202200,15,15,12,366,281,2,60,0,F,MANUTENCAO DA EDUCACAO PARA JOVENS E ADULTOS - FUNDEB 70%,MANUTENCAO DA EDUCACAO PARA JOVENS E ADULTOS - FUNDEB 70%,600000.0
48,202200,15,15,12,366,281,2,65,0,F,MANUTENCAO DA EDUCACAO PARA JOVENS E ADULTOS - FUNDEB 30%,MANUTENCAO DA EDUCACAO PARA JOVENS E ADULTOS - FUNDEB 30%,180000.0
48,202200,16,16,4,122,37,2,61,0,F,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA MUNICIPAL DE GOVERNO,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA MUNICIPAL DE GOVERNO,215000.0
48,202200,16,16,4,122,37,2,98,0,F,MANUTENCAO DO PROGRAMA GESTAO EFICIENTE  PARTICIPACAO POPULAR E CONTROLE SOCIAL,MANUTENCAO DO PROGRAMA GESTAO EFICIENTE  PARTICIPACAO POPULAR E CONTROLE SOCIAL,15000.0
48,202200,20,20,18,122,37,2,66,0,F,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA MUNICIPAL DE MEIO AMBIENTE,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA MUNICIPAL DE MEIO AMBIENTE,1450000.0
48,202200,20,20,18,122,401,2,67,0,F,PROMOVER ACOES PARA PROTEGER O MEIO AMBIENTE  MANTENDO QUALIDADE DE VIDA,PROMOVER ACOES PARA PROTEGER O MEIO AMBIENTE  MANTENDO QUALIDADE DE VIDA,90000.0
48,202200,21,21,8,243,131,2,68,0,S,PROTECAO SOCIAL BASICA - FORTALECIMENTO DAS ENTIDADES,PROTECAO SOCIAL BASICA - FORTALECIMENTO DAS ENTIDADES,60000.0
48,202200,21,21,8,243,131,2,69,0,S,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL DOS DIREITOS DA CRIANCA E ADOLESCENTE,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL DOS DIREITOS DA CRIANCA E ADOLESCENTE,55000.0
48,202200,22,22,8,244,137,2,71,0,S,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL DOS DIREITOS DA MULHER,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL DOS DIREITOS DA MULHER,73000.0
48,202200,23,23,4,122,37,2,72,0,F,EXECUCAO DAS ATIVIDADES FINALISTICAS DO FUNDO MUNICIPAL DE HABITACAO DE INTERESSE SOCIAL - FMHIS,EXECUCAO DAS ATIVIDADES FINALISTICAS DO FUNDO MUNICIPAL DE HABITACAO DE INTERESSE SOCIAL - FMHIS,96000.0
48,202200,23,23,4,122,37,2,123,0,F,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL DE HABITACAO DE INTERESSE SOCIAL,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL DE HABITACAO DE INTERESSE SOCIAL,225000.0
48,202200,23,23,4,122,351,1,41,0,F,CONSTRUCAO\REFORMA\AMPLIACAO DE UNIDADES HABITACIONAIS POPULARES NA ZONA URBANA,CONSTRUCAO\REFORMA\AMPLIACAO DE UNIDADES HABITACIONAIS POPULARES NA ZONA URBANA,100000.0
48,202200,23,23,8,244,137,1,39,0,S,MELHORIAS DAS CONDICOES DE HABITABILIDADE DE ASSENTAMENTOS PRECARIOS,MELHORIAS DAS CONDICOES DE HABITABILIDADE DE ASSENTAMENTOS PRECARIOS,100000.0
48,202200,23,23,8,244,137,2,107,0,S,FORTALECIMENTO DE ACOES SOCIOEDUCATIVAS COM FAMILIAS BENEFICIADAS POR PROGRAMA DE HABITACAO,FORTALECIMENTO DE ACOES SOCIOEDUCATIVAS COM FAMILIAS BENEFICIADAS POR PROGRAMA DE HABITACAO,30000.0
48,202200,23,23,8,244,137,2,108,0,S,PROGRAMA ALUGUEL SOCIAL TEMPORARIO (LOC. DE IMOVEL/IS RESIDENCIAL/IS),PROGRAMA ALUGUEL SOCIAL TEMPORARIO (LOC. DE IMOVEL/IS RESIDENCIAL/IS),30000.0
48,202200,23,23,16,481,356,1,40,0,F,CONSTRUCAO\REFORMA\AMPLIACAO DE UNIDADES HABITACIONAIS POPULARES NA ZONA RURAL,CONSTRUCAO\REFORMA\AMPLIACAO DE UNIDADES HABITACIONAIS POPULARES NA ZONA RURAL,100000.0
48,202200,24,24,8,244,137,2,73,0,S,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL DE POLITICA PUBLICA S/DROGAS - FMPPSD,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL DE POLITICA PUBLICA S/DROGAS - FMPPSD,86000.0
48,202200,25,25,8,241,121,2,130,0,S,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL DOS DIREITOS DA PESSOA IDOSA,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL DOS DIREITOS DA PESSOA IDOSA,95000.0
48,202200,27,27,18,541,401,2,75,0,F,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL DO MEIO AMBIENTE,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL DO MEIO AMBIENTE,90000.0
48,202200,27,27,18,542,401,2,128,0,F,MANUTENCAO DO CONSORCIO PUBLICO DE MANEJO DE RESIDUOS SOLIDOS DA REGIAO DO SERTAO DE CRATEUS,MANUTENCAO DO CONSORCIO PUBLICO DE MANEJO DE RESIDUOS SOLIDOS DA REGIAO DO SERTAO DE CRATEUS,200000.0
48,202200,28,28,8,122,37,2,76,0,S,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA MUNICIPAL DE ASSISTENCIA SOCIAL,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA MUNICIPAL DE ASSISTENCIA SOCIAL,3135000.0
48,202200,28,28,8,244,137,2,77,0,S,MANUTENCAO DOS CONSELHOS VINCULADOS A ASSISTENCIA SOCIAL,MANUTENCAO DOS CONSELHOS VINCULADOS A ASSISTENCIA SOCIAL,99000.0
48,202200,30,30,4,124,42,2,80,0,F,MANUTENCAO DAS ATIVIDADES GERAIS DA CONTROLADORIA GERAL,MANUTENCAO DAS ATIVIDADES GERAIS DA CONTROLADORIA GERAL,420000.0
48,202200,31,31,4,122,37,2,81,0,F,MANUTENCAO DAS ATIVIDADES GERIAS DA SECRETARIA MUNICIPAL DE GESTAO ADMINISTRATIVA,MANUTENCAO DAS ATIVIDADES GERIAS DA SECRETARIA MUNICIPAL DE GESTAO ADMINISTRATIVA,2455000.0
48,202200,31,31,4,122,37,2,99,0,F,MANUTENCAO DAS ATIVIDADES  DA COORDENADORIA DE TECNOLOGIA DA INFORMACAO - TI,MANUTENCAO DAS ATIVIDADES  DA COORDENADORIA DE TECNOLOGIA DA INFORMACAO - TI,50000.0
48,202200,32,32,13,392,307,1,34,0,F,CONSTRUCAO\REFORMA\AMPLIACAO DA CENTRAL DE ARTESANATO,CONSTRUCAO\REFORMA\AMPLIACAO DA CENTRAL DE ARTESANATO,50000.0
48,202200,32,32,13,392,307,1,35,0,F,CONSTRUCAO\REFOMRA\AMPLIACAO DA SEDE DA ACADEMIA DE LETRAS DE CRATEUS,CONSTRUCAO\REFOMRA\AMPLIACAO DA SEDE DA ACADEMIA DE LETRAS DE CRATEUS,50000.0
48,202200,32,32,13,392,307,1,50,0,F,CONSTRUCAO\REFORMA\AMPLIACAO DE EQUIPAMENTOS CULTURAIS,CONSTRUCAO\REFORMA\AMPLIACAO DE EQUIPAMENTOS CULTURAIS,50000.0
48,202200,32,32,13,392,307,2,62,0,F,REALIZACAO DE EVENTOS/CARNAVAL/SEMANA DO MUNICIPIO/FESTAS NATALINAS E ANO NOVO,REALIZACAO DE EVENTOS/CARNAVAL/SEMANA DO MUNICIPIO/FESTAS NATALINAS E ANO NOVO,200000.0
48,202200,32,32,13,392,307,2,95,0,F,CRIACAO E MANUTENCAO DO ARQUIVO PUBLICO,CRIACAO E MANUTENCAO DO ARQUIVO PUBLICO,5000.0
48,202200,32,32,13,392,307,2,96,0,F,APOIO A BIBLIOTECA MUNICIPAL NORBERTO FERREIRA FILHO,APOIO A BIBLIOTECA MUNICIPAL NORBERTO FERREIRA FILHO,10000.0
48,202200,32,32,13,392,307,2,97,0,F,APOIO AO TEATRO ROSA MORAES,APOIO AO TEATRO ROSA MORAES,4000.0
48,202200,32,32,27,122,37,2,64,0,F,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA MUNICIPAL DE CULTURA,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA MUNICIPAL DE CULTURA,1165000.0
48,202200,34,34,4,123,37,2,87,0,F,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA MUNICIPAL DE PLANEJAMENTO E GESTAO DAS FINANCAS,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA MUNICIPAL DE PLANEJAMENTO E GESTAO DAS FINANCAS,5340000.0
48,202200,34,34,28,843,962,2,88,0,F,AMORTIZACAO DA DIVIDA INTERNA,AMORTIZACAO DA DIVIDA INTERNA,5000000.0
48,202200,34,34,99,999,999,9,1,0,F,RESERVA DE CONTINGENCIA,RESERVA DE CONTINGENCIA,2589500.0
48,202200,35,35,4,122,37,2,122,0,F,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL DE CULTURA DE CRATEUS,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL DE CULTURA DE CRATEUS,199000.0
48,202200,35,35,13,392,307,1,47,0,F,CONSTRUCAO\REFORMA\AMPLIACAO DO TEATRO ROSA MORAES,CONSTRUCAO\REFORMA\AMPLIACAO DO TEATRO ROSA MORAES,50000.0
48,202200,35,35,13,392,307,2,89,0,F,MANUTENCAO DO PROGRAMA DE INCENTIVOS AS ARTES DE CRATEUS,MANUTENCAO DO PROGRAMA DE INCENTIVOS AS ARTES DE CRATEUS,50000.0
48,202200,35,35,13,392,307,2,90,0,F,PROJETOS ARTE NA PRACA - NOS RUMOS DA CULTURA,PROJETOS ARTE NA PRACA - NOS RUMOS DA CULTURA,50000.0
48,202200,35,35,13,392,307,2,91,0,F,PROJETO FEIRA DE LIVROS,PROJETO FEIRA DE LIVROS,50000.0
48,202200,35,35,13,392,307,2,92,0,F,APOIO A BANDA DE MUSICA MUNICIPAL EXPEDITO PAIVA,APOIO A BANDA DE MUSICA MUNICIPAL EXPEDITO PAIVA,100000.0
48,202200,35,35,13,392,307,2,93,0,F,APOIO AS ACOES PATRIMONIAIS DO MUNICIPIO,APOIO AS ACOES PATRIMONIAIS DO MUNICIPIO,9000.0
48,202200,35,35,13,392,307,2,94,0,F,CINEMA ITINERANTE,CINEMA ITINERANTE,10000.0
48,202200,35,35,13,392,307,2,144,0,F,APOIO A CULTURA - LEI ALDIR BLANC,APOIO A CULTURA - LEI ALDIR BLANC,30000.0
48,202200,36,36,12,122,37,1,32,0,F,CONSTRUCAO\REFOMRA\AMPLIACAO DE PREDIOS E EDIFICACOES PUBLICAS,CONSTRUCAO\REFOMRA\AMPLIACAO DE PREDIOS E EDIFICACOES PUBLICAS,50000.0
48,202200,36,36,12,122,37,2,121,0,F,MANUTENCAO DAS ATIVIDADES DA SECRETARIA MUNICIPAL DE EDUCACAO,MANUTENCAO DAS ATIVIDADES DA SECRETARIA MUNICIPAL DE EDUCACAO,2760000.0
48,202200,36,36,12,366,281,2,126,0,F,MANUTENCAO DO PROGRAMA CRATEUS EDUCA MAIS,MANUTENCAO DO PROGRAMA CRATEUS EDUCA MAIS,50000.0
48,202200,37,37,10,122,37,2,36,0,S,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA MUNICIPAL DE SAUDE,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA MUNICIPAL DE SAUDE,4249000.0
48,202200,39,39,4,122,37,2,133,0,F,MANUTENCAO DAS ATIVIDADES GERIAS DA SECRETARIA MUNICIPAL DE COMUNICACAO SOCIAL E RELACOES PUBLICAS,MANUTENCAO DAS ATIVIDADES GERIAS DA SECRETARIA MUNICIPAL DE COMUNICACAO SOCIAL E RELACOES PUBLICAS,1084000.0
48,202200,40,40,27,122,37,2,135,0,F,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA MUNICIPAL DE DESPORTO,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA MUNICIPAL DE DESPORTO,1185000.0
48,202200,40,40,27,122,37,2,136,0,F,MANUTENCAO E AMPLIACAO DO ESTADIO JUVENAL MELO,MANUTENCAO E AMPLIACAO DO ESTADIO JUVENAL MELO,40000.0
48,202200,40,40,27,122,37,2,137,0,F,MANUTENCAO E AMPLIACAO DO GINASIO DEMORI MELO,MANUTENCAO E AMPLIACAO DO GINASIO DEMORI MELO,35000.0
48,202200,40,40,27,812,616,1,54,0,F,CONSTRUCAO\REFORMA\AMPLIACAO DE UNIDADES ESPORTIVAS,CONSTRUCAO\REFORMA\AMPLIACAO DE UNIDADES ESPORTIVAS,400000.0
48,202200,40,40,27,812,616,2,134,0,F,INCENTIVO AO DESPORTO NO AMBITO DO MUNICIPIO,INCENTIVO AO DESPORTO NO AMBITO DO MUNICIPIO,105000.0
48,202200,40,40,27,813,616,1,55,0,F,IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA O ESPORTE RECREATIVO E LAZER,IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA O ESPORTE RECREATIVO E LAZER,200000.0
48,202200,41,41,23,695,536,2,138,0,F,MANUTENCAO DAS ATIVIDADES DE OUTROS PROGRAMAS / CONVENIOS,MANUTENCAO DAS ATIVIDADES DE OUTROS PROGRAMAS / CONVENIOS,320000.0
48,202200,41,41,23,695,536,2,139,0,F,INCENTIVO AO TURISMO MUNICIPAL,INCENTIVO AO TURISMO MUNICIPAL,50000.0
48,202200,42,42,23,691,491,2,140,0,F,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA MUNICIPAL DE DESENV. ECONOMICO  TECNOLOGIA E EMPREENDEDORISMO,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA MUNICIPAL DE DESENV. ECONOMICO  TECNOLOGIA E EMPREENDEDORISMO,535000.0
48,202200,43,45,4,122,37,2,141,0,F,MANUTENCAO DAS ATIVIDADES GERAIS DA GUARDA CIVIL MUNICIPAL,MANUTENCAO DAS ATIVIDADES GERAIS DA GUARDA CIVIL MUNICIPAL,5275000.0
48,202200,44,44,4,182,107,2,142,0,F,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA MUNICIPAL DE PROTECAO E DEFESA CIVIL,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA MUNICIPAL DE PROTECAO E DEFESA CIVIL,798000.0
48,202200,44,44,17,544,412,1,56,0,F,CONSTRUCAO\REFORMA\AMPLIACAO DE INFRAESTRUTURA HIDRICA,CONSTRUCAO\REFORMA\AMPLIACAO DE INFRAESTRUTURA HIDRICA,200000.0
48,202200,44,46,18,544,412,2,143,0,F,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL DE MANUTENCAO DE POCOS COM  DESSALINIZADORES,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL DE MANUTENCAO DE POCOS COM  DESSALINIZADORES,124000.0
48,202300,1,1,1,31,1,2,1,0,F,MANUTENCAO DO PODER LEGISLATIVO MUNICIPAL,MANUTENCAO DO PODER LEGISLATIVO MUNICIPAL,5864605.0
48,202300,1,1,1,31,2,2,3,0,F,REALIZACAO DE CONCURSO PUBLICO,REALIZACAO DE CONCURSO PUBLICO,15000.0
48,202300,2,2,4,122,37,2,2,0,F,MANUTENCAO DAS ATIVIDADES GERAIS DO GABINETE DO PREFEITO E VICE PREFEITO,MANUTENCAO DAS ATIVIDADES GERAIS DO GABINETE DO PREFEITO E VICE PREFEITO,2337000.0
48,202300,4,4,4,122,37,2,4,0,F,MANUTENCAO DAS ATIVIDADES DA PROCURADORIA GERAL DO MUNICIPIO,MANUTENCAO DAS ATIVIDADES DA PROCURADORIA GERAL DO MUNICIPIO,2901000.0
48,202300,7,7,4,122,37,2,125,0,S,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1150000.0
48,202300,7,7,8,241,121,1,48,0,S,CONSTRUCAO\REFORMA\AMPLIACAO DO CENTRO DE CONVIVENCIA DO IDOSO,CONSTRUCAO\REFORMA\AMPLIACAO DO CENTRO DE CONVIVENCIA DO IDOSO,100000.0
48,202300,7,7,8,241,121,2,9,0,S,PROTECAO SOCIAL BASICA/ASSISTENCIAL AO IDOSO/PROJETO TERCEIRA IDADE CIDADA,PROTECAO SOCIAL BASICA/ASSISTENCIAL AO IDOSO/PROJETO TERCEIRA IDADE CIDADA,58000.0
48,202300,7,7,8,243,131,2,12,0,S,ACOLHIMENTO PARA CRIANCAS  ADOLESC. ATE 21 ANOS/PISO MEDIA/ALTA COMPLEX. PAC I,ACOLHIMENTO PARA CRIANCAS  ADOLESC. ATE 21 ANOS/PISO MEDIA/ALTA COMPLEX. PAC I,400000.0
48,202300,7,7,8,243,131,2,16,0,S,REALIZACAO DAS ACOES ESTRATEGICAS DE ERRADIC DO TRABALHO INFANTIL - AEPETI/SUAS,REALIZACAO DAS ACOES ESTRATEGICAS DE ERRADIC DO TRABALHO INFANTIL - AEPETI/SUAS,134000.0
48,202300,7,7,8,243,131,2,110,0,S,NUCLEO INTERSETORIAL DE APOIO AO CAD. UNICO-GESTAO/ACOMPANHAM CONDICIONAL,NUCLEO INTERSETORIAL DE APOIO AO CAD. UNICO-GESTAO/ACOMPANHAM CONDICIONAL,422000.0
48,202300,7,7,8,243,131,2,117,0,S,MANUTENCAO DAS ATIVIDADES DO PROG. PRIMEIRA INFANC. CRIANCA FELIZ - SUAS,MANUT. DAS ATIV. DO PROG. PRIMEIRA INFANC. CRIANCA FELIZ - SUAS,529000.0
48,202300,7,7,8,243,131,2,145,0,S,PROGRAMA ACT/ACAO - EDUCAR CRIANCAS EM AMBIENTES SEGUROS,PROGRAMA ACT/ACAO - EDUCAR CRIANCAS EM AMBIENTES SEGUROS,107000.0
48,202300,7,7,8,243,132,2,17,0,S,SERVICO DE CONVIVENCIA E FORTALECIMENTO DE VINCULO - SCFV/PBV,SERVICO DE CONVIVENCIA E FORTALECIMENTO DE VINCULO - SCFV/PBV,95000.0
48,202300,7,7,8,244,126,2,18,0,S,MANUTENCAO DO CONSELHO MUNIC. DOS DIREITOS DA PESSOA COM DEFICIENCIA,MANUTENCAO DO CONSELHO MUNIC. DOS DIREITOS DA PESSOA COM DEFICIENCIA,20000.0
48,202300,7,7,8,244,137,1,1,0,S,CONSTRUCAO\REFORMA\AMPLIACAO DE CENTRO DE REFERENCIA ASSISTENCIA SOCIAL - CRAS,CONSTRUCAO\REFORMA\AMPLIACAO DE CENTRO DE REFERENCIA ASSISTENCIA SOCIAL - CRAS,150000.0
48,202300,7,7,8,244,137,1,2,0,S,CONSTRUCAO\REFORMA\AMPLIACAO DO CENTRO DE REFERENCIA ESPECIALIZADO DA ASSISTENCIA SOCIAL - CREAS,CONSTRUCAO\REFORMA\AMPLIACAO DO CENTRO DE REFERENCIA ESPECIALIZADO DA ASSISTENCIA SOCIAL - CREAS,150000.0
48,202300,7,7,8,244,137,1,3,0,S,CONSTRUCAO\REFORMA\AMPLIACAO DO BANCO DE ALIMENTOS,CONSTRUCAO\REFORMA\AMPLIACAO DO BANCO DE ALIMENTOS,100000.0
48,202300,7,7,8,244,137,1,4,0,S,CONSTRUCAO\REFORMA\AMPLIACAO DE COZINHA COMUNITARIA,CONSTRUCAO\REFORMA\AMPLIACAO DE COZINHA COMUNITARIA,100000.0
48,202300,7,7,8,244,137,1,49,0,S,CONSTRUCAO\REFORMA\AMPLIACAO DE UNIDADES DE ASSISTENCIA SOCIAL,CONSTRUCAO\REFORMA\AMPLIACAO  DE UNIDADES DE ASSISTENCIA SOCIAL,150000.0
48,202300,7,7,8,244,137,2,19,0,S,MANUTENCAO DA COZINHA COMUNITARIA DE CRATEUS,MANUTENCAO DA COZINHA COMUNITARIA DE CRATEUS,159000.0
48,202300,7,7,8,244,137,2,21,0,S,GESTAO DO PROGRAMA AUXILIO BRASIL IGD/PBF,GESTAO DO PROGRAMA AUXILIO BRASIL IGD/PBF,364000.0
48,202300,7,7,8,244,137,2,22,0,S,APRIMORAMENTO DA GESTAO DO INDICE DE GESTAO DESCENTRALIZADA DO SUAS/IGDSUAS,APRIMORAMENTO DA GESTAO DO INDICE DE GESTAO DESCENTRALIZADA DO SUAS/IGDSUAS,334000.0
48,202300,7,7,8,244,137,2,23,0,S,GESTAO DE BENEFICIOS EVENTUAIS - BE,GESTAO DE BENEFICIOS EVENTUAIS-BE,250000.0
48,202300,7,7,8,244,137,2,24,0,S,MANUTENCAO DO PROGRAMA - ACESSUAS/TRABALHO/PRONATEC,MANUTENCAO DO PROGRAMA - ACESSUAS/TRABALHO/PRONATEC,143000.0
48,202300,7,7,8,244,137,2,25,0,S,REALIZACAO DE CONFERENCIAS MUNICIPAIS,REALIZACAO DE CONFERENCIAS MUNICIPAIS,65000.0
48,202300,7,7,8,244,137,2,26,0,S,APOIO A ACOES DO PROGRAMA BPC NA ESCOLA,APOIO A ACOES DO PROGRAMA BPC NA ESCOLA,32000.0
48,202300,7,7,8,244,137,2,28,0,S,MANUTENCAO DO CRAS/FIXA E VOLANTE/PBF,MANUTENCAO DO CRAS/FIXA E VOLANTE/PBF,1420000.0
48,202300,7,7,8,244,137,2,30,0,S,MANUTENCAO DAS ATIVIDADES DO CREAS/PAEF/MSE EM MEIO ABERTO (LA E PSC) DEMAIS ACOES DE PSEMC,MANUT. DO CREAS/PAEF/MSE EM MEIO ABERTO (LA E PSC) DEMAIS ACOES DE PSEMC,260000.0
48,202300,7,7,8,244,137,2,120,0,S,MANUTENCAO DAS ATIVIDADES DE OUTROS PROGRAMAS / CONVENIOS VINCULADOS A ASSISTENCIA SOCIAL,MANUTENCAO DAS ATIVIDADES DE OUTROS PROGRAMAS / CONVENIOS VINCULADOS A ASSISTENCIA SOCIAL,148000.0
48,202300,7,7,8,244,137,2,131,0,S,MANUTENCAO DAS ATIVIDADES PAIF,MANUTENCAO DAS ATIVIDADES PAIF,40000.0
48,202300,7,7,8,244,137,2,132,0,S,MANUTENCAO DAS ATIVIDADES PAEFI,MANUTENCAO DAS ATIVIDADES PAEFI,125000.0
48,202300,8,8,12,122,37,2,34,0,F,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL DE EDUCACAO,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL DE EDUCACAO,5345000.0
48,202300,8,8,12,122,37,2,118,0,F,MANUTENCAO DAS ATIVIDADES DE OUTROS PROGRAMAS / CONVENIOS VINCULADOS A EDUCACAO,MANUTENCAO DAS ATIVIDADES DE OUTROS PROGRAMAS / CONVENIOS VINCULADOS A EDUCACAO,360000.0
48,202300,8,8,12,361,37,2,8,0,F,MANUTENCAO DO PROGRAMA SALARIO EDUCACAO,MANUTENCAO DO PROGRAMA SALARIO EDUCACAO,2400000.0
48,202300,8,8,12,361,196,2,20,0,F,MANUTENCAO DO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR - PNAE - ENSINO FUNDAMENTAL,MANUTENCAO DO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR - PNAE - ENSINO FUNDAMENTAL,2000000.0
48,202300,8,8,12,361,231,1,5,0,F,CONSTRUCAO\REFORMA\AMPLIACAO DE UNIDADES ESCOLARES - ENSINO FUNDAMENTAL,CONSTRUCAO\REFORMA\AMPLIACAO DE UNIDADES ESCOLARES - ENSINO FUNDAMENTAL,800000.0
48,202300,8,8,12,361,231,2,32,0,F,MANUTENCAO DO PROGRAMA TRANSPORTE ESCOLAR - ENSINO FUNDAMENTAL,MANUTENCAO DO PROGRAMA TRANSPORTE ESCOLAR - ENSINO FUNDAMENTAL,2000000.0
48,202300,8,8,12,362,196,2,27,0,F,MANUTENCAO DO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR - PNAE - ENSINO MEDIO,MANUTENCAO DO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR - PNAE - ENSINO MEDIO,140000.0
48,202300,8,8,12,362,241,2,33,0,F,MANUTENCAO DO PROGRAMA TRANSPORTE ESCOLAR - ENSINO MEDIO,MANUTENCAO DO PROGRAMA TRANSPORTE ESCOLAR - ENSINO MEDIO,2060000.0
48,202300,8,8,12,365,196,2,35,0,F,MANUTENCAO DO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR - PNAE - ENSINO INFANTIL,MANUTENCAO DO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR - PNAE - ENSINO INFANTIL,1000000.0
